quadrat,cc,density,block,strip,square_original,side,square,x,y,n_cohort1_t1,n_cohort1_t2,n_cohort2_t2,n_cohort1_t3,n_cohort2_t3,n_cohort3_t3,n_cohort1_t4,n_cohort2_t4,n_cohort3_t4,n_cohort4_t4,n_cohort1_t5,n_cohort2_t5,n_cohort3_t5,n_cohort4_t5,n_cohort5_t5,1,2,3,4,5,em1,em2,em3,em4,em5
411,hdshoots,50,4,41,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,hdshoots,50,4,41,26,east,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,hdshoots,50,4,41,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,hdshoots,50,4,41,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,hdshoots,5000,4,41,14,east,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,hdshoots,5000,4,41,24,east,21,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
414,hdshoots,5000,4,41,34,east,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,hdshoots,5000,4,41,44,east,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,hdshoots,5000,4,41,15,east,12,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
414,hdshoots,5000,4,41,25,east,22,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
414,hdshoots,5000,4,41,35,east,32,3,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
414,hdshoots,5000,4,41,45,east,42,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,hdshoots,5000,4,41,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,hdshoots,5000,4,41,26,east,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,hdshoots,5000,4,41,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,hdshoots,5000,4,41,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,hdshoots,50000,4,41,14,east,11,1,1,2,2,2,1,0,6,1,0,5,0,0,0,0,0,0,2,4,7,6,0,2,4,10,10,10
415,hdshoots,50000,4,41,24,east,21,2,1,21,21,21,11,14,30,11,12,15,1,11,12,13,1,1,21,42,55,39,38,21,42,72,73,74
415,hdshoots,50000,4,41,34,east,31,3,1,24,19,0,17,0,13,9,0,7,3,8,0,4,0,0,24,19,30,19,12,24,24,37,40,40
415,hdshoots,50000,4,41,44,east,41,4,1,24,23,4,19,4,4,12,3,3,2,11,2,2,2,0,24,27,27,20,17,24,28,32,34,34
415,hdshoots,50000,4,41,15,east,12,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,2,2,2
415,hdshoots,50000,4,41,25,east,22,2,2,20,20,24,20,22,12,14,16,10,0,13,12,10,0,4,20,44,54,40,39,20,44,56,56,60
415,hdshoots,50000,4,41,35,east,32,3,2,19,11,3,7,2,7,4,1,6,0,2,0,2,0,0,19,14,16,11,4,19,22,29,29,29
415,hdshoots,50000,4,41,45,east,42,4,2,5,5,2,1,1,1,0,0,1,0,0,0,1,0,0,5,7,3,1,1,5,7,8,8,8
415,hdshoots,50000,4,41,16,east,13,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,2,2
415,hdshoots,50000,4,41,26,east,23,2,3,6,4,2,2,2,3,0,1,3,1,0,0,3,0,0,6,6,7,5,3,6,8,11,12,12
415,hdshoots,50000,4,41,36,east,33,3,3,2,2,12,0,4,5,0,1,2,0,0,1,0,0,1,2,14,9,3,2,2,14,19,19,20
415,hdshoots,50000,4,41,46,east,43,4,3,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,2,1,1,1,1,3,3
418,hdshoots,5000,4,41,14,east,11,1,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,0,2,2,2,2,2
418,hdshoots,5000,4,41,24,east,21,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,2,2,2,3
418,hdshoots,5000,4,41,34,east,31,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,2,2,3
418,hdshoots,5000,4,41,44,east,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,hdshoots,5000,4,41,15,east,12,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2
418,hdshoots,5000,4,41,25,east,22,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,1,0,1,3,4,5,5,6
418,hdshoots,5000,4,41,35,east,32,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
418,hdshoots,5000,4,41,45,east,42,4,2,1,1,0,0,0,3,0,0,2,0,0,0,1,0,0,1,1,3,2,1,1,1,4,4,4
418,hdshoots,5000,4,41,16,east,13,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2
418,hdshoots,5000,4,41,26,east,23,2,3,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,2,2,2,1,1,2,2,2
418,hdshoots,5000,4,41,36,east,33,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,2,2,2,2
418,hdshoots,5000,4,41,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,ldshoots,5000,4,42,11,west,11,1,1,5,5,4,5,4,0,1,4,0,3,0,0,0,0,1,5,9,9,8,1,5,9,9,12,13
423,ldshoots,5000,4,42,21,west,21,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
423,ldshoots,5000,4,42,31,west,31,3,1,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4,4,4,4,4
423,ldshoots,5000,4,42,41,west,41,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,0,1,2,2,3,3
423,ldshoots,5000,4,42,12,west,12,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
423,ldshoots,5000,4,42,22,west,22,2,2,7,5,1,5,1,0,2,1,0,2,0,0,0,0,0,7,6,6,5,0,7,8,8,10,10
423,ldshoots,5000,4,42,32,west,32,3,2,4,4,1,4,1,0,0,0,0,2,0,0,0,0,0,4,5,5,2,0,4,5,5,7,7
423,ldshoots,5000,4,42,42,west,42,4,2,1,1,1,1,1,0,1,0,0,2,1,0,0,0,0,1,2,2,3,1,1,2,2,4,4
423,ldshoots,5000,4,42,13,west,13,1,3,11,11,2,11,2,0,10,0,0,8,0,0,0,0,0,11,13,13,18,0,11,13,13,21,21
423,ldshoots,5000,4,42,23,west,23,2,3,11,7,0,7,0,0,2,0,0,2,0,0,0,0,0,11,7,7,4,0,11,11,11,13,13
423,ldshoots,5000,4,42,33,west,33,3,3,8,3,0,3,0,0,1,0,0,3,0,0,0,0,0,8,3,3,4,0,8,8,8,11,11
423,ldshoots,5000,4,42,43,west,43,4,3,3,3,1,3,1,0,1,1,0,3,0,0,0,0,0,3,4,4,5,0,3,4,4,7,7
424,ldshoots,50,4,42,14,east,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,ldshoots,50,4,42,24,east,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,ldshoots,50,4,42,34,east,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,ldshoots,50,4,42,44,east,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,ldshoots,50,4,42,15,east,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,ldshoots,50,4,42,25,east,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,ldshoots,50,4,42,35,east,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,ldshoots,50,4,42,45,east,42,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,ldshoots,50,4,42,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,ldshoots,50,4,42,26,east,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,ldshoots,50,4,42,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,ldshoots,50,4,42,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,ldshoots,50000,4,42,14,east,11,1,1,36,31,1,31,1,0,16,1,0,6,0,0,0,0,0,36,32,32,23,0,36,37,37,43,43
428,ldshoots,50000,4,42,24,east,21,2,1,40,38,5,38,5,0,25,0,0,23,0,0,0,1,0,40,43,43,48,1,40,45,45,68,68
428,ldshoots,50000,4,42,34,east,31,3,1,29,29,3,29,3,0,17,3,0,30,3,0,0,0,0,29,32,32,50,3,29,32,32,62,62
428,ldshoots,50000,4,42,44,east,41,4,1,23,23,2,23,2,0,21,2,0,27,0,2,0,3,0,23,25,25,50,5,23,25,25,52,52
428,ldshoots,50000,4,42,15,east,12,1,2,11,11,5,11,5,0,6,4,0,13,0,0,0,1,0,11,16,16,23,1,11,16,16,29,29
428,ldshoots,50000,4,42,25,east,22,2,2,24,24,0,24,0,0,18,0,0,13,1,0,0,0,0,24,24,24,31,1,24,24,24,37,37
428,ldshoots,50000,4,42,35,east,32,3,2,41,36,5,36,5,0,22,5,0,10,0,0,0,0,0,41,41,41,37,0,41,46,46,56,56
428,ldshoots,50000,4,42,45,east,42,4,2,29,29,10,29,10,0,15,10,0,4,0,1,0,0,0,29,39,39,29,1,29,39,39,43,43
428,ldshoots,50000,4,42,16,east,13,1,3,11,11,1,11,1,0,4,1,0,0,0,0,0,0,0,11,12,12,5,0,11,12,12,12,12
428,ldshoots,50000,4,42,26,east,23,2,3,11,11,10,11,10,0,11,10,0,17,0,0,0,0,0,11,21,21,38,0,11,21,21,38,38
428,ldshoots,50000,4,42,36,east,33,3,3,24,24,7,24,7,0,22,7,0,8,1,0,0,0,0,24,31,31,37,1,24,31,31,39,39
428,ldshoots,50000,4,42,46,east,43,4,3,33,33,0,33,0,0,33,0,0,31,1,0,0,2,0,33,33,33,64,3,33,33,33,64,64
429,ldshoots,500,4,42,14,east,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,ldshoots,500,4,42,24,east,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,ldshoots,500,4,42,34,east,31,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,2,2,2,2
429,ldshoots,500,4,42,44,east,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,ldshoots,500,4,42,15,east,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,ldshoots,500,4,42,25,east,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,ldshoots,500,4,42,35,east,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,ldshoots,500,4,42,45,east,42,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,ldshoots,500,4,42,16,east,13,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2
429,ldshoots,500,4,42,26,east,23,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
429,ldshoots,500,4,42,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,ldshoots,500,4,42,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,bare,500,4,43,11,west,11,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1
431,bare,500,4,43,21,west,21,2,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2
431,bare,500,4,43,31,west,31,3,1,1,1,0,1,0,3,0,0,0,1,0,0,0,0,0,1,1,4,1,0,1,1,4,5,5
431,bare,500,4,43,41,west,41,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
431,bare,500,4,43,12,west,12,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1
431,bare,500,4,43,22,west,22,2,2,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,2,2,1,1,0,2,4,4,4
431,bare,500,4,43,32,west,32,3,2,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,2,1,2,0,1,2,3,4,4
431,bare,500,4,43,42,west,42,4,2,0,0,3,0,0,1,0,0,1,1,0,0,0,1,0,0,3,1,2,1,0,3,4,5,5
431,bare,500,4,43,13,west,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,bare,500,4,43,23,west,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,bare,500,4,43,33,west,33,3,3,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,1,3,2,0,0,1,3,4,4
431,bare,500,4,43,43,west,43,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2
433,bare,5000,4,43,14,east,11,1,1,0,0,1,0,1,9,0,1,6,5,0,1,1,1,0,0,1,10,12,3,0,1,10,15,15
433,bare,5000,4,43,24,east,21,2,1,0,0,0,0,0,6,0,0,6,0,0,0,3,0,0,0,0,6,6,3,0,0,6,6,6
433,bare,5000,4,43,34,east,31,3,1,0,0,0,0,0,14,0,0,14,9,0,0,2,3,0,0,0,14,23,5,0,0,14,23,23
433,bare,5000,4,43,44,east,41,4,1,0,0,0,0,0,6,0,0,6,4,0,0,3,2,0,0,0,6,10,5,0,0,6,10,10
433,bare,5000,4,43,15,east,12,1,2,1,1,0,1,0,4,1,0,4,4,0,0,1,0,0,1,1,5,9,1,1,1,5,9,9
433,bare,5000,4,43,25,east,22,2,2,6,5,1,2,1,3,2,0,2,0,0,0,1,0,0,6,6,6,4,1,6,7,10,10,10
433,bare,5000,4,43,35,east,32,3,2,0,0,0,0,0,8,0,0,6,8,0,0,0,0,0,0,0,8,14,0,0,0,8,16,16
433,bare,5000,4,43,45,east,42,4,2,0,0,0,0,0,26,0,0,19,7,0,0,5,0,0,0,0,26,26,5,0,0,26,33,33
433,bare,5000,4,43,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,bare,5000,4,43,26,east,23,2,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,6,0,0,0,3,6,6
433,bare,5000,4,43,36,east,33,3,3,3,3,0,1,0,4,1,0,2,2,0,0,0,0,0,3,3,5,5,0,3,3,7,9,9
433,bare,5000,4,43,46,east,43,4,3,0,0,0,0,0,9,0,0,9,3,0,0,4,1,0,0,0,9,12,5,0,0,9,12,12
435,bare,50,4,43,14,east,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,bare,50,4,43,24,east,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,bare,50,4,43,34,east,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,bare,50,4,43,44,east,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,bare,50,4,43,15,east,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,bare,50,4,43,25,east,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,bare,50,4,43,35,east,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,bare,50,4,43,45,east,42,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,bare,50,4,43,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,bare,50,4,43,26,east,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,bare,50,4,43,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,bare,50,4,43,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,bare,50000,4,43,14,east,11,1,1,14,14,3,6,2,38,2,2,21,1,2,2,8,1,0,14,17,46,26,13,14,17,55,56,56
436,bare,50000,4,43,24,east,21,2,1,33,33,1,19,0,16,8,0,4,0,1,0,0,0,0,33,34,35,12,1,33,34,50,50,50
436,bare,50000,4,43,34,east,31,3,1,7,7,7,6,4,85,2,2,40,1,1,1,13,0,0,7,14,95,45,15,7,14,99,100,100
436,bare,50000,4,43,44,east,41,4,1,7,7,0,5,0,95,5,0,71,6,0,0,21,2,0,7,7,100,82,23,7,7,102,108,108
436,bare,50000,4,43,15,east,12,1,2,16,16,0,7,0,37,7,0,23,3,4,0,13,0,0,16,16,44,33,17,16,16,53,56,56
436,bare,50000,4,43,25,east,22,2,2,30,30,6,4,1,5,1,1,3,3,0,0,1,2,1,30,36,10,8,4,30,36,41,44,45
436,bare,50000,4,43,35,east,32,3,2,7,7,4,5,3,24,4,1,10,3,2,0,5,2,0,7,11,32,18,9,7,11,35,38,38
436,bare,50000,4,43,45,east,42,4,2,8,8,0,8,0,120,7,0,75,2,5,0,44,2,0,8,8,128,84,51,8,8,128,130,130
436,bare,50000,4,43,16,east,13,1,3,19,19,0,16,0,14,10,0,12,1,7,0,5,0,0,19,19,30,23,12,19,19,33,34,34
436,bare,50000,4,43,26,east,23,2,3,39,39,3,13,0,4,12,0,0,1,5,0,0,1,2,39,42,17,13,8,39,42,46,47,49
436,bare,50000,4,43,36,east,33,3,3,1,1,6,1,5,7,0,0,5,6,0,0,5,6,0,1,7,13,11,11,1,7,14,20,20
436,bare,50000,4,43,46,east,43,4,3,7,7,0,7,0,28,5,0,10,4,,0,7,2,0,7,7,35,19,9,7,7,35,39,39
442,hdr,50000,4,44,14,east,11,1,1,51,51,25,27,17,28,21,14,23,19,20,14,20,14,0,51,76,72,77,68,51,76,104,123,123
442,hdr,50000,4,44,24,east,21,2,1,38,34,5,24,5,66,21,5,47,17,20,5,46,14,0,38,39,95,90,85,38,43,109,126,126
442,hdr,50000,4,44,34,east,31,3,1,50,50,16,31,0,15,20,1,13,26,19,1,12,22,6,50,66,46,60,60,50,66,81,107,113
442,hdr,50000,4,44,44,east,41,4,1,38,29,10,21,5,45,17,5,45,18,9,2,21,7,0,38,39,71,85,39,38,48,93,111,111
442,hdr,50000,4,44,15,east,12,1,2,56,56,6,34,6,49,33,6,29,45,26,6,26,39,0,56,62,89,113,97,56,62,111,156,156
442,hdr,50000,4,44,25,east,22,2,2,42,42,11,40,11,59,40,11,59,47,33,11,56,47,0,42,53,110,157,147,42,53,112,159,159
442,hdr,50000,4,44,35,east,32,3,2,52,52,21,45,21,41,44,21,39,32,44,21,37,31,0,52,73,107,136,133,52,73,114,146,146
442,hdr,50000,4,44,45,east,42,4,2,52,52,4,45,4,44,44,3,37,25,41,1,24,9,0,52,56,93,109,75,52,56,100,125,125
442,hdr,50000,4,44,16,east,13,1,3,18,18,4,15,2,26,4,2,11,6,4,1,7,6,3,18,22,43,23,21,18,22,48,54,57
442,hdr,50000,4,44,26,east,23,2,3,49,46,4,36,2,18,36,2,16,10,36,2,14,6,0,49,50,56,64,58,49,53,71,81,81
442,hdr,50000,4,44,36,east,33,3,3,58,48,0,46,0,39,46,0,39,33,43,0,39,22,0,58,48,85,118,104,58,58,97,130,130
442,hdr,50000,4,44,46,east,43,4,3,37,37,0,28,0,23,26,0,19,22,26,0,18,20,0,37,37,51,67,64,37,37,60,82,82
443,hdr,50,4,44,14,east,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,hdr,50,4,44,24,east,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,hdr,50,4,44,34,east,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,hdr,50,4,44,44,east,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,hdr,50,4,44,15,east,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,hdr,50,4,44,25,east,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,hdr,50,4,44,35,east,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,hdr,50,4,44,45,east,42,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,2
443,hdr,50,4,44,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,hdr,50,4,44,26,east,23,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
443,hdr,50,4,44,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,hdr,50,4,44,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,hdr,500,4,44,14,east,11,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,1,0,0,0,2,3
445,hdr,500,4,44,24,east,21,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
445,hdr,500,4,44,34,east,31,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2
445,hdr,500,4,44,44,east,41,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
445,hdr,500,4,44,15,east,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,hdr,500,4,44,25,east,22,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,2,2,0,0,0,2,2
445,hdr,500,4,44,35,east,32,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
445,hdr,500,4,44,45,east,42,4,2,0,0,0,0,0,2,0,0,2,3,0,0,0,1,0,0,0,2,5,1,0,0,2,5,5
445,hdr,500,4,44,16,east,13,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
445,hdr,500,4,44,26,east,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
445,hdr,500,4,44,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
445,hdr,500,4,44,46,east,43,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
448,hdr,5000,4,44,14,east,11,1,1,0,0,0,0,0,18,0,0,13,3,0,0,5,1,0,0,0,18,16,6,0,0,18,21,21
448,hdr,5000,4,44,24,east,21,2,1,2,2,2,2,2,7,2,2,3,2,1,0,1,0,0,2,4,11,9,2,2,4,11,13,13
448,hdr,5000,4,44,34,east,31,3,1,1,1,1,1,1,8,1,1,7,1,0,1,2,0,0,1,2,10,10,3,1,2,10,11,11
448,hdr,5000,4,44,44,east,41,4,1,0,0,5,0,1,5,0,0,5,6,0,0,1,1,0,0,5,6,11,2,0,5,10,16,16
448,hdr,5000,4,44,15,east,12,1,2,0,0,2,0,2,13,0,2,13,14,0,1,8,3,0,0,2,15,29,12,0,2,15,29,29
448,hdr,5000,4,44,25,east,22,2,2,5,5,7,5,6,15,5,4,15,4,1,3,3,1,0,5,12,26,28,8,5,12,27,31,31
448,hdr,5000,4,44,35,east,32,3,2,3,3,1,0,1,23,0,1,22,13,0,1,17,9,0,3,4,24,36,27,3,4,27,40,40
448,hdr,5000,4,44,45,east,42,4,2,2,2,0,0,0,9,0,0,7,4,0,0,4,2,0,2,2,9,11,6,2,2,11,15,15
448,hdr,5000,4,44,16,east,13,1,3,0,0,2,0,0,10,0,0,10,8,0,0,2,3,0,0,2,10,18,5,0,2,12,20,20
448,hdr,5000,4,44,26,east,23,2,3,0,0,1,0,0,10,0,0,10,0,0,0,6,0,0,0,1,10,10,6,0,1,11,11,11
448,hdr,5000,4,44,36,east,33,3,3,2,2,1,0,0,8,0,0,7,4,0,0,3,3,0,2,3,8,11,6,2,3,11,15,15
448,hdr,5000,4,44,46,east,43,4,3,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,1,1,3,0,1,1,2,4,4
452,ldshoots,50,4,45,11,east,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,ldshoots,50,4,45,21,east,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,ldshoots,50,4,45,31,east,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,ldshoots,50,4,45,41,east,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
